user_id,action,resource,ip_address,success,timestamp,session_id
user_0049,read,reports,10.0.0.50,True,2026-08-10 11:46:37.651726,session_7459
user_0049,share,storage,192.168.1.100,False,2026-08-23 16:13:37.651726,session_8658
user_0049,read,settings,192.168.2.200,True,2026-08-04 09:29:37.651726,session_1467
user_0049,share,calendar,192.168.1.100,False,2026-08-11 10:49:37.651726,session_5888
user_0049,list,settings,192.168.2.200,True,2026-07-30 16:55:37.651726,session_9278
user_0049,update,settings,192.168.2.200,True,2026-07-29 17:18:37.651726,session_2977
user_0049,write,email,192.168.2.200,True,2026-07-31 09:57:37.651726,session_8732
user_0049,list,team,172.16.0.10,True,2026-08-03 12:49:37.651726,session_2387
user_0049,export,storage,192.168.1.101,True,2026-08-04 15:32:37.651726,session_5462
user_0049,share,calendar,192.168.1.101,True,2026-08-06 13:05:37.651726,session_9982
user_0049,read,settings,192.168.2.200,True,2026-08-08 14:58:37.651726,session_3848
user_0049,share,storage,192.168.1.101,True,2026-08-15 16:25:37.651726,session_3634
user_0049,share,documents,192.168.1.101,True,2026-08-07 15:50:37.651726,session_9946
user_0049,list,settings,192.168.2.200,True,2026-08-10 17:21:37.651726,session_3773
user_0049,export,reports,172.16.0.10,True,2026-08-14 15:56:37.651726,session_8491
user_0049,read,settings,192.168.1.101,True,2026-08-14 14:45:37.651726,session_8604
user_0049,update,email,192.168.1.100,True,2026-08-13 14:14:37.651726,session_4781
user_0049,read,profile,192.168.2.200,True,2026-08-21 13:56:37.651726,session_7081
user_0049,write,email,172.16.0.10,True,2026-08-04 17:23:37.651726,session_1299
user_0049,read,storage,192.168.1.100,True,2026-07-30 11:32:37.651726,session_5589
user_0049,share,settings,192.168.1.100,True,2026-08-03 17:53:37.651726,session_7708
user_0049,list,profile,192.168.1.101,True,2026-08-03 16:32:37.651726,session_5231
user_0049,share,calendar,192.168.1.100,True,2026-08-18 17:56:37.651726,session_8861
user_0049,write,api/keys,10.0.0.50,True,2026-08-06 10:34:37.651726,session_2428
user_0049,update,storage,192.168.1.101,True,2026-08-09 12:53:37.651726,session_2006
user_0049,share,calendar,192.168.1.100,True,2026-08-03 16:25:37.651726,session_9684
user_0049,list,api/keys,192.168.2.200,True,2026-08-20 12:13:37.651726,session_6032
user_0049,share,settings,192.168.2.200,True,2026-08-24 16:11:37.651726,session_4128
user_0049,share,api/keys,192.168.1.101,True,2026-08-11 12:44:37.651726,session_4208
user_0049,list,settings,192.168.1.100,True,2026-08-07 09:09:37.651726,session_2409
user_0049,share,dashboard,10.0.0.50,True,2026-08-14 09:27:37.651726,session_9141
user_0049,write,documents,192.168.1.101,True,2026-08-14 13:21:37.651726,session_2693
user_0049,read,documents,192.168.1.101,True,2026-08-02 16:05:37.651726,session_6194
user_0049,share,team,192.168.1.100,True,2026-08-17 16:57:37.651726,session_8986
user_0049,export,profile,10.0.0.50,True,2026-08-04 11:04:37.651726,session_2096
user_0049,list,calendar,192.168.1.100,True,2026-08-23 13:00:37.651726,session_8539
user_0049,list,reports,192.168.1.100,True,2026-08-25 13:54:37.651726,session_4568
user_0049,write,reports,192.168.1.101,True,2026-08-11 11:42:37.651726,session_7007
user_0049,update,documents,192.168.2.200,True,2026-07-31 09:20:37.651726,session_4166
user_0049,update,storage,192.168.2.200,True,2026-08-14 09:40:37.651726,session_9804
user_0049,list,team,172.16.0.10,True,2026-08-09 11:08:37.651726,session_5109
user_0049,update,email,10.0.0.50,True,2026-08-05 13:49:37.651726,session_1537
user_0049,update,api/keys,192.168.1.100,True,2026-08-23 13:39:37.651726,session_8679
user_0049,write,documents,172.16.0.10,True,2026-08-16 09:53:37.651726,session_9724
user_0049,share,dashboard,172.16.0.10,True,2026-08-11 16:17:37.651726,session_7920
user_0049,export,settings,192.168.1.100,True,2026-08-08 11:37:37.651726,session_4781
user_0049,list,email,10.0.0.50,True,2026-08-04 09:05:37.651726,session_8301
user_0049,export,email,172.16.0.10,True,2026-08-01 15:47:37.651726,session_8543
user_0049,share,storage,192.168.1.101,True,2026-08-05 16:05:37.651726,session_3658
user_0049,read,settings,192.168.2.200,True,2026-08-03 15:19:37.651726,session_9092
user_0049,read,reports,10.0.0.50,True,2026-08-27 12:57:37.651726,session_4812
user_0049,list,settings,172.16.0.10,True,2026-08-08 15:17:37.651726,session_7256
user_0049,read,documents,10.0.0.50,True,2026-08-02 09:34:37.651726,session_1059
user_0049,share,team,172.16.0.10,True,2026-08-21 17:11:37.651726,session_6102
user_0049,write,team,192.168.1.101,True,2026-08-15 10:38:37.651726,session_8943
user_0049,export,calendar,192.168.1.101,True,2026-08-16 13:05:37.651726,session_5237
user_0049,write,settings,192.168.2.200,True,2026-08-17 14:03:37.651726,session_4110
user_0049,write,storage,192.168.1.100,True,2026-08-25 10:12:37.651726,session_4778
user_0049,share,dashboard,192.168.2.200,True,2026-07-30 16:51:37.651726,session_9929
user_0049,write,storage,192.168.1.100,True,2026-08-05 15:45:37.651726,session_4294
user_0049,share,storage,192.168.1.100,True,2026-08-13 10:20:37.651726,session_3499
user_0049,share,settings,10.0.0.50,True,2026-08-15 14:47:37.651726,session_8057
user_0049,read,documents,172.16.0.10,True,2026-08-13 15:56:37.651726,session_5621
user_0049,share,team,172.16.0.10,True,2026-08-23 09:08:37.651726,session_9299
user_0049,list,storage,172.16.0.10,True,2026-08-09 16:26:37.651726,session_8959
user_0049,list,team,10.0.0.50,True,2026-08-26 10:35:37.651726,session_9794
user_0049,read,api/keys,10.0.0.50,True,2026-08-04 12:46:37.651726,session_7935
user_0049,read,documents,172.16.0.10,True,2026-08-18 14:32:37.651726,session_5903
user_0049,export,documents,192.168.1.101,True,2026-08-21 15:38:37.651726,session_2994
user_0049,share,storage,192.168.1.101,True,2026-07-31 15:00:37.651726,session_5136
user_0049,read,dashboard,192.168.1.101,True,2026-08-15 12:08:37.651726,session_8004
user_0049,list,calendar,192.168.2.200,True,2026-08-05 16:59:37.651726,session_9592
user_0049,list,email,192.168.1.100,False,2026-08-16 14:16:37.651726,session_2877
user_0049,share,storage,192.168.1.101,True,2026-08-19 10:05:37.651726,session_4469
user_0049,read,storage,192.168.1.101,True,2026-08-19 14:56:37.651726,session_8977
user_0049,export,api/keys,10.0.0.50,True,2026-08-20 17:59:37.651726,session_7122
user_0049,write,storage,192.168.1.100,True,2026-08-14 13:08:37.651726,session_5750
user_0049,list,email,172.16.0.10,False,2026-08-26 11:30:37.651726,session_8663
user_0049,list,api/keys,172.16.0.10,True,2026-08-05 11:04:37.651726,session_7121
user_0049,export,email,10.0.0.50,True,2026-08-14 15:58:37.651726,session_1461
user_0049,list,calendar,10.0.0.50,True,2026-08-15 17:38:37.651726,session_4231
user_0049,list,dashboard,192.168.1.101,True,2026-08-14 11:09:37.651726,session_1975
user_0049,list,email,192.168.1.101,True,2026-08-10 12:09:37.651726,session_1213
user_0050,update,calendar,192.168.2.200,True,2026-08-07 16:22:37.651726,session_8000
user_0050,write,profile,10.0.0.50,True,2026-08-09 16:05:37.651726,session_3377
user_0050,update,settings,172.16.0.10,False,2026-07-30 15:58:37.651726,session_9677
user_0050,read,profile,172.16.0.10,False,2026-08-14 13:01:37.651726,session_9337
user_0050,update,documents,10.0.0.50,True,2026-08-09 15:47:37.651726,session_3940
user_0050,export,team,192.168.2.200,True,2026-08-15 15:18:37.651726,session_1785
user_0050,update,dashboard,172.16.0.10,True,2026-08-01 12:07:37.651726,session_7053
user_0050,share,email,10.0.0.50,True,2026-08-10 14:28:37.651726,session_8235
user_0050,export,documents,172.16.0.10,True,2026-08-05 09:53:37.651726,session_9217
user_0050,read,profile,10.0.0.50,True,2026-08-24 10:07:37.651726,session_5098
user_0050,update,api/keys,192.168.1.101,True,2026-07-30 09:06:37.651726,session_8341
user_0050,export,email,10.0.0.50,True,2026-08-20 14:54:37.651726,session_5670
user_0050,list,email,10.0.0.50,True,2026-07-29 13:44:37.651726,session_4808
user_0050,update,settings,192.168.1.100,True,2026-08-10 12:00:37.651726,session_4884
user_0050,share,dashboard,192.168.1.101,True,2026-08-26 12:51:37.651726,session_3100
user_0050,export,dashboard,192.168.2.200,True,2026-08-15 11:40:37.651726,session_2106
user_0050,export,dashboard,10.0.0.50,True,2026-08-24 14:09:37.651726,session_7906
user_0050,read,reports,192.168.1.100,True,2026-08-11 13:36:37.651726,session_1102
user_0050,share,email,192.168.2.200,True,2026-08-20 09:42:37.651726,session_6151
user_0050,write,documents,192.168.1.100,True,2026-08-07 17:57:37.651726,session_1259
user_0050,update,reports,172.16.0.10,True,2026-08-06 12:34:37.651726,session_3342
user_0050,write,calendar,172.16.0.10,True,2026-08-25 10:32:37.651726,session_2365
user_0050,list,calendar,192.168.1.100,True,2026-08-24 15:00:37.651726,session_4239
user_0050,write,api/keys,192.168.1.101,True,2026-08-16 14:35:37.651726,session_9934
user_0050,write,team,10.0.0.50,True,2026-08-23 16:28:37.651726,session_8727
user_0050,read,documents,10.0.0.50,True,2026-08-11 15:43:37.651726,session_4398
user_0050,write,settings,192.168.1.100,True,2026-08-05 14:52:37.651726,session_3444
user_0050,read,documents,172.16.0.10,True,2026-08-14 16:07:37.651726,session_1478
user_0050,share,email,192.168.2.200,True,2026-08-09 17:03:37.651726,session_4042
user_0050,export,storage,192.168.1.101,True,2026-08-18 11:36:37.651726,session_8606
user_0050,read,calendar,172.16.0.10,True,2026-08-15 11:57:37.651726,session_2501
user_0050,list,profile,192.168.1.100,True,2026-07-29 10:19:37.651726,session_8605
user_0050,list,email,10.0.0.50,True,2026-08-18 12:05:37.651726,session_9374
user_0050,share,profile,172.16.0.10,True,2026-07-31 12:16:37.651726,session_7404
user_0050,share,dashboard,192.168.1.100,True,2026-08-25 16:50:37.651726,session_7592
user_0050,export,settings,192.168.1.101,True,2026-07-30 09:39:37.651726,session_4999
user_0050,update,dashboard,192.168.2.200,True,2026-08-06 13:29:37.651726,session_8606
user_0050,list,team,10.0.0.50,True,2026-08-02 12:20:37.651726,session_7473
user_0050,write,team,192.168.1.100,True,2026-08-26 17:57:37.651726,session_5819
user_0050,list,reports,192.168.2.200,True,2026-08-05 16:19:37.651726,session_3946
user_0050,write,calendar,192.168.1.100,True,2026-08-06 13:27:37.651726,session_4065
user_0050,list,api/keys,192.168.1.101,True,2026-08-12 09:39:37.651726,session_1009
user_0050,share,storage,192.168.1.100,True,2026-08-17 12:15:37.651726,session_8734
user_0050,list,documents,192.168.1.101,True,2026-08-16 12:48:37.651726,session_8776
user_0050,read,reports,192.168.1.101,True,2026-08-12 16:08:37.651726,session_3457
user_0050,list,api/keys,10.0.0.50,True,2026-08-07 16:43:37.651726,session_8364
user_0050,export,api/keys,10.0.0.50,True,2026-08-11 17:51:37.651726,session_3835
user_0050,export,reports,192.168.1.100,True,2026-08-11 12:55:37.651726,session_7084
user_0050,list,calendar,192.168.1.101,True,2026-08-26 17:12:37.651726,session_7852
user_0050,share,storage,192.168.2.200,True,2026-08-26 12:55:37.651726,session_2610
user_0050,list,settings,192.168.2.200,True,2026-08-08 11:21:37.651726,session_8025
user_0050,list,email,192.168.1.101,True,2026-08-25 16:57:37.651726,session_6648
user_0050,update,documents,192.168.2.200,True,2026-08-15 17:25:37.651726,session_1418
user_0050,export,email,192.168.1.101,True,2026-08-24 12:19:37.651726,session_4818
user_0050,write,team,192.168.2.200,True,2026-08-13 16:26:37.651726,session_9276
user_0050,update,settings,192.168.2.200,True,2026-08-25 13:54:37.651726,session_5147
user_0050,export,email,192.168.2.200,True,2026-08-17 16:26:37.651726,session_4362
user_0050,list,reports,192.168.1.101,True,2026-08-09 15:48:37.651726,session_2781
user_0050,export,dashboard,192.168.1.101,True,2026-08-02 11:29:37.651726,session_3377
user_0050,export,email,10.0.0.50,True,2026-08-27 16:58:37.651726,session_7570
user_0050,update,team,192.168.1.100,True,2026-08-10 09:22:37.651726,session_1785
user_0050,read,email,192.168.1.101,True,2026-08-27 10:20:37.651726,session_8437
user_0050,write,dashboard,192.168.1.101,True,2026-08-20 11:25:37.651726,session_9601
user_0050,update,calendar,172.16.0.10,True,2026-08-15 10:51:37.651726,session_3220
user_0050,read,api/keys,192.168.2.200,True,2026-07-30 14:06:37.651726,session_9205
user_0050,export,reports,10.0.0.50,True,2026-08-15 12:14:37.651726,session_3839
user_0050,list,documents,172.16.0.10,True,2026-08-27 10:03:37.651726,session_1894
user_0050,list,storage,10.0.0.50,True,2026-08-11 09:40:37.651726,session_5635
user_0050,export,dashboard,192.168.1.101,True,2026-08-13 09:21:37.651726,session_3934
user_0050,list,team,192.168.1.100,True,2026-08-20 12:49:37.651726,session_4946
user_0050,read,api/keys,10.0.0.50,True,2026-07-30 10:48:37.651726,session_2446
user_0050,read,api/keys,192.168.1.100,True,2026-08-16 12:57:37.651726,session_8190
user_0050,write,profile,192.168.2.200,True,2026-08-02 12:11:37.651726,session_8688
user_0050,update,settings,192.168.1.100,True,2026-08-15 11:30:37.651726,session_9491
user_0050,read,dashboard,192.168.1.101,True,2026-08-23 17:41:37.651726,session_4301
user_0050,write,settings,192.168.1.100,True,2026-08-11 16:22:37.651726,session_1218
user_0050,read,api/keys,192.168.1.100,True,2026-08-08 15:03:37.651726,session_7124
user_0050,export,documents,192.168.1.100,True,2026-08-03 14:35:37.651726,session_1266
user_0050,write,team,192.168.1.101,False,2026-07-30 15:16:37.651726,session_5228
user_0050,list,dashboard,192.168.2.200,True,2026-08-24 12:16:37.651726,session_2743
user_0050,share,storage,10.0.0.50,True,2026-08-13 17:56:37.651726,session_3704
user_0050,read,email,192.168.2.200,True,2026-08-09 12:16:37.651726,session_6362
user_0050,write,email,172.16.0.10,True,2026-08-20 10:19:37.651726,session_3749
user_0050,write,storage,172.16.0.10,True,2026-08-10 15:13:37.651726,session_3544
user_0050,list,storage,192.168.1.101,True,2026-08-21 13:28:37.651726,session_4740
user_0050,export,team,192.168.1.100,True,2026-07-30 12:50:37.651726,session_6303
user_0050,export,settings,192.168.2.200,True,2026-08-22 12:51:37.651726,session_3897
user_0050,write,storage,192.168.2.200,True,2026-07-30 13:43:37.651726,session_6595
user_0050,read,team,172.16.0.10,True,2026-08-19 16:59:37.651726,session_2800
user_0050,export,api/keys,172.16.0.10,True,2026-08-17 15:43:37.651726,session_3103
user_0050,export,settings,10.0.0.50,True,2026-07-31 16:28:37.651726,session_4771
user_0050,export,api/keys,10.0.0.50,True,2026-08-23 15:38:37.651726,session_6167
user_0050,share,dashboard,192.168.1.101,True,2026-08-12 10:34:37.651726,session_5824
user_0050,update,dashboard,192.168.2.200,True,2026-08-13 10:05:37.651726,session_2942
user_0050,list,api/keys,192.168.1.100,True,2026-08-10 13:38:37.651726,session_9111
user_0050,share,calendar,192.168.1.101,True,2026-08-17 17:41:37.651726,session_1360
user_0050,read,email,10.0.0.50,True,2026-08-06 14:01:37.651726,session_1063
user_0050,write,team,10.0.0.50,True,2026-08-09 13:10:37.651726,session_7313
user_0050,write,dashboard,172.16.0.10,True,2026-07-30 10:54:37.651726,session_9053
user_0050,read,email,192.168.1.100,True,2026-08-07 12:00:37.651726,session_7285
user_0051,share,calendar,192.168.1.101,True,2026-08-20 09:32:37.651726,session_6883
user_0051,list,email,192.168.1.100,True,2026-08-24 15:05:37.651726,session_6468
user_0051,write,dashboard,192.168.1.101,True,2026-08-20 17:15:37.651726,session_6686
user_0051,update,profile,192.168.2.200,True,2026-08-06 09:37:37.651726,session_3358
user_0051,list,settings,172.16.0.10,True,2026-08-27 15:41:37.651726,session_8257
user_0051,share,storage,192.168.1.100,True,2026-08-03 15:56:37.651726,session_6243
user_0051,list,settings,10.0.0.50,False,2026-08-18 14:06:37.651726,session_2912
user_0051,export,calendar,192.168.1.100,True,2026-08-08 11:18:37.651726,session_3326
user_0051,write,documents,192.168.1.101,True,2026-08-15 09:19:37.651726,session_5099
user_0051,share,storage,10.0.0.50,True,2026-07-29 16:51:37.651726,session_2111
user_0051,list,profile,172.16.0.10,True,2026-08-22 15:15:37.651726,session_5943
user_0051,export,documents,10.0.0.50,True,2026-08-21 11:00:37.651726,session_1916
user_0051,update,email,172.16.0.10,True,2026-08-10 10:01:37.651726,session_8193
user_0051,write,api/keys,192.168.1.100,True,2026-07-31 15:32:37.651726,session_1043
user_0051,read,email,192.168.2.200,True,2026-08-21 11:33:37.651726,session_6883
user_0051,write,reports,10.0.0.50,True,2026-08-13 11:41:37.651726,session_9706
user_0051,update,api/keys,10.0.0.50,True,2026-08-06 09:00:37.651726,session_6613
user_0051,update,storage,192.168.1.100,True,2026-08-13 09:23:37.651726,session_9059
user_0051,export,team,192.168.1.101,False,2026-07-29 11:13:37.651726,session_1768
user_0051,list,dashboard,192.168.2.200,True,2026-08-17 16:04:37.651726,session_9179
user_0051,export,profile,10.0.0.50,True,2026-08-22 16:39:37.651726,session_5701
user_0051,share,team,172.16.0.10,True,2026-08-11 16:04:37.651726,session_1916
user_0051,update,reports,192.168.1.100,True,2026-08-27 09:25:37.651726,session_6050
user_0051,export,settings,192.168.1.101,True,2026-08-02 15:41:37.651726,session_1301
user_0051,export,settings,192.168.2.200,True,2026-08-22 17:55:37.651726,session_3128
user_0051,list,email,192.168.1.101,True,2026-08-01 11:25:37.651726,session_1721
user_0051,share,dashboard,192.168.1.100,True,2026-08-21 12:24:37.651726,session_9890
user_0051,list,team,192.168.2.200,False,2026-08-22 09:18:37.651726,session_6925
user_0051,export,api/keys,172.16.0.10,True,2026-08-27 11:31:37.651726,session_4619
user_0051,write,team,192.168.1.101,True,2026-07-29 11:42:37.651726,session_7564
user_0051,read,profile,172.16.0.10,True,2026-08-27 14:52:37.651726,session_2100
user_0051,write,storage,192.168.2.200,True,2026-08-20 09:53:37.651726,session_1496
user_0051,export,team,10.0.0.50,True,2026-08-09 11:53:37.651726,session_3255
user_0051,export,storage,172.16.0.10,True,2026-08-21 15:10:37.651726,session_4771
user_0051,update,settings,192.168.2.200,True,2026-08-23 17:14:37.651726,session_1506
user_0051,update,team,172.16.0.10,True,2026-08-03 12:36:37.651726,session_6357
user_0051,list,documents,192.168.1.101,True,2026-08-01 16:47:37.651726,session_6326
user_0051,update,dashboard,172.16.0.10,True,2026-08-09 10:08:37.651726,session_5785
user_0051,export,reports,192.168.1.101,True,2026-08-11 09:05:37.651726,session_2062
user_0051,share,storage,192.168.2.200,True,2026-08-14 16:13:37.651726,session_6400
user_0051,update,team,192.168.1.101,True,2026-08-18 16:10:37.651726,session_5067
user_0051,share,api/keys,10.0.0.50,True,2026-08-10 17:27:37.651726,session_7804
user_0051,update,documents,10.0.0.50,True,2026-08-23 11:58:37.651726,session_8264
user_0051,read,reports,192.168.1.100,False,2026-08-01 16:19:37.651726,session_3019
user_0051,export,reports,192.168.1.100,True,2026-08-20 11:07:37.651726,session_8102
user_0051,read,settings,172.16.0.10,True,2026-08-24 16:38:37.651726,session_5537
user_0051,update,storage,192.168.2.200,True,2026-08-15 12:41:37.651726,session_6604
user_0051,read,api/keys,192.168.1.101,True,2026-08-02 12:29:37.651726,session_5789
user_0051,update,api/keys,172.16.0.10,True,2026-08-19 09:47:37.651726,session_6008
user_0051,write,calendar,172.16.0.10,True,2026-08-18 14:17:37.651726,session_7057
user_0051,list,reports,192.168.1.101,True,2026-08-27 13:25:37.651726,session_5062
user_0051,share,storage,192.168.2.200,True,2026-08-18 15:09:37.651726,session_1312
user_0051,share,api/keys,192.168.2.200,True,2026-08-08 12:44:37.651726,session_3380
user_0051,update,storage,172.16.0.10,True,2026-08-17 11:14:37.651726,session_3403
user_0051,write,settings,192.168.1.101,True,2026-08-03 12:05:37.651726,session_2259
user_0051,list,storage,10.0.0.50,True,2026-08-06 15:21:37.651726,session_5419
user_0051,read,email,192.168.2.200,True,2026-08-18 17:20:37.651726,session_2345
user_0051,write,team,10.0.0.50,True,2026-08-18 09:07:37.651726,session_7794
user_0051,share,reports,192.168.1.101,True,2026-08-11 13:41:37.651726,session_7002
user_0051,list,team,192.168.1.101,True,2026-08-06 14:03:37.651726,session_1887
user_0051,read,settings,192.168.1.100,True,2026-08-01 09:32:37.651726,session_8990
user_0051,read,documents,192.168.1.100,True,2026-08-19 16:54:37.651726,session_5699
user_0051,read,profile,192.168.2.200,True,2026-08-24 11:20:37.651726,session_3768
user_0051,share,documents,10.0.0.50,True,2026-08-10 13:09:37.651726,session_4266
user_0051,write,calendar,192.168.2.200,True,2026-08-06 14:00:37.651726,session_6410
user_0051,list,profile,192.168.2.200,True,2026-08-04 14:42:37.651726,session_8329
user_0051,share,settings,172.16.0.10,True,2026-08-11 09:03:37.651726,session_4089
user_0051,export,profile,192.168.2.200,True,2026-08-21 09:24:37.651726,session_2826
user_0051,list,email,172.16.0.10,True,2026-08-20 14:26:37.651726,session_4390
user_0051,read,settings,192.168.1.100,True,2026-08-07 15:36:37.651726,session_1676
user_0051,read,calendar,192.168.1.101,True,2026-08-14 09:16:37.651726,session_7301
user_0051,list,team,10.0.0.50,True,2026-08-24 11:08:37.651726,session_2100
user_0051,export,dashboard,192.168.2.200,True,2026-08-03 17:14:37.651726,session_2780
user_0051,share,settings,192.168.1.101,True,2026-08-11 10:40:37.651726,session_3628
user_0051,share,profile,192.168.1.100,True,2026-08-24 13:13:37.651726,session_4091
user_0051,export,api/keys,192.168.1.100,True,2026-08-26 14:00:37.651726,session_9175
user_0051,write,calendar,192.168.1.100,True,2026-08-06 11:51:37.651726,session_2268
user_0051,list,reports,192.168.2.200,True,2026-08-11 10:44:37.651726,session_7422
user_0051,share,team,192.168.2.200,True,2026-08-20 09:56:37.651726,session_5767
user_0051,read,email,10.0.0.50,True,2026-07-29 12:27:37.651726,session_7943
user_0051,list,dashboard,192.168.1.100,True,2026-08-06 17:47:37.651726,session_6351
user_0051,list,email,192.168.2.200,True,2026-08-10 13:04:37.651726,session_8670
user_0051,read,api/keys,192.168.1.101,True,2026-08-04 13:41:37.651726,session_4905
user_0051,export,email,172.16.0.10,True,2026-07-29 11:58:37.651726,session_5325
user_0051,export,dashboard,192.168.1.101,True,2026-08-06 09:43:37.651726,session_9826
user_0051,export,profile,192.168.1.100,True,2026-08-02 12:37:37.651726,session_8463
user_0051,export,profile,10.0.0.50,True,2026-08-22 14:36:37.651726,session_9097
user_0051,list,settings,172.16.0.10,True,2026-08-09 16:03:37.651726,session_7029
user_0051,update,settings,192.168.1.100,True,2026-08-27 11:05:37.651726,session_4702
user_0051,list,api/keys,192.168.2.200,True,2026-08-23 15:08:37.651726,session_4455
user_0051,list,email,192.168.1.101,True,2026-08-07 09:34:37.651726,session_6947
user_0051,share,settings,10.0.0.50,True,2026-07-31 14:19:37.651726,session_3145
user_0051,update,dashboard,192.168.2.200,True,2026-08-04 09:13:37.651726,session_9461
user_0051,write,team,172.16.0.10,True,2026-08-14 12:52:37.651726,session_3750
user_0051,list,dashboard,192.168.2.200,True,2026-07-29 09:32:37.651726,session_7022
user_0051,list,settings,192.168.1.100,True,2026-08-05 16:49:37.651726,session_8259
user_0051,export,api/keys,192.168.1.100,True,2026-08-20 12:56:37.651726,session_9087
user_0051,read,calendar,172.16.0.10,True,2026-08-08 13:51:37.651726,session_8930
user_0051,update,storage,192.168.2.200,True,2026-08-24 15:05:37.651726,session_9077
user_0051,read,dashboard,172.16.0.10,True,2026-08-14 15:20:37.651726,session_6875
user_0052,list,calendar,192.168.2.200,True,2026-08-25 16:30:37.651726,session_6699
user_0052,read,api/keys,172.16.0.10,True,2026-07-31 10:35:37.651726,session_5774
user_0052,read,team,172.16.0.10,True,2026-08-15 14:09:37.651726,session_8001
user_0052,update,settings,10.0.0.50,True,2026-08-04 11:39:37.651726,session_5520
user_0052,update,settings,192.168.1.100,True,2026-08-07 15:37:37.651726,session_6225
user_0052,update,dashboard,192.168.2.200,True,2026-08-23 15:41:37.651726,session_7105
user_0052,read,settings,172.16.0.10,True,2026-08-22 12:07:37.651726,session_7202
user_0052,write,email,172.16.0.10,False,2026-08-16 11:08:37.651726,session_2455
user_0052,list,documents,10.0.0.50,True,2026-07-31 14:15:37.651726,session_3205
user_0052,update,profile,10.0.0.50,True,2026-08-13 13:51:37.651726,session_5667
user_0052,export,team,10.0.0.50,True,2026-08-07 14:36:37.651726,session_5735
user_0052,list,storage,10.0.0.50,True,2026-08-14 13:44:37.651726,session_5462
user_0052,read,storage,10.0.0.50,True,2026-08-17 12:21:37.651726,session_7670
user_0052,write,settings,10.0.0.50,True,2026-08-14 17:47:37.651726,session_1324
user_0052,list,team,10.0.0.50,True,2026-08-13 15:28:37.651726,session_4114
user_0052,share,dashboard,172.16.0.10,True,2026-08-09 16:45:37.651726,session_1022
user_0052,update,api/keys,10.0.0.50,True,2026-08-09 17:43:37.651726,session_4039
user_0052,share,reports,192.168.1.100,True,2026-08-03 17:40:37.651726,session_4490
user_0052,update,calendar,192.168.2.200,True,2026-08-09 12:20:37.651726,session_6851
user_0052,write,api/keys,10.0.0.50,True,2026-08-27 15:28:37.651726,session_9904
user_0052,export,storage,192.168.1.100,True,2026-07-31 17:15:37.651726,session_5899
user_0052,list,email,192.168.1.100,True,2026-08-25 13:21:37.651726,session_6378
user_0052,list,storage,172.16.0.10,True,2026-08-01 09:17:37.651726,session_1615
user_0052,update,calendar,192.168.1.100,True,2026-08-16 17:47:37.651726,session_2119
user_0052,write,team,172.16.0.10,True,2026-08-13 13:43:37.651726,session_6825
user_0052,update,email,172.16.0.10,True,2026-08-06 16:06:37.651726,session_1787
user_0052,write,calendar,192.168.2.200,True,2026-08-11 11:01:37.651726,session_2709
user_0052,list,team,172.16.0.10,True,2026-08-03 16:38:37.651726,session_9167
user_0052,write,team,10.0.0.50,True,2026-07-29 11:32:37.651726,session_8928
user_0052,read,team,192.168.1.100,True,2026-08-16 15:35:37.651726,session_9892
user_0052,export,team,172.16.0.10,True,2026-08-12 17:52:37.651726,session_2610
user_0052,write,settings,192.168.1.101,True,2026-08-05 09:35:37.651726,session_3800
user_0052,write,api/keys,192.168.1.101,True,2026-07-31 17:27:37.651726,session_8688
user_0052,read,reports,10.0.0.50,True,2026-08-26 10:11:37.651726,session_2774
user_0052,read,profile,172.16.0.10,True,2026-08-03 11:55:37.651726,session_5237
user_0052,list,email,172.16.0.10,True,2026-08-24 12:46:37.651726,session_8439
user_0052,share,settings,192.168.2.200,True,2026-07-30 16:44:37.651726,session_4460
user_0052,update,storage,10.0.0.50,True,2026-08-18 14:22:37.651726,session_7750
user_0052,update,reports,10.0.0.50,True,2026-08-07 16:41:37.651726,session_7045
user_0052,list,email,192.168.2.200,True,2026-08-02 16:36:37.651726,session_7846
user_0052,share,profile,192.168.2.200,True,2026-08-19 17:42:37.651726,session_2143
user_0052,list,team,192.168.1.101,True,2026-08-27 11:29:37.651726,session_4488
user_0052,update,team,192.168.1.100,True,2026-08-21 17:16:37.651726,session_6480
user_0052,update,storage,172.16.0.10,True,2026-08-07 14:16:37.651726,session_2727
user_0052,update,team,192.168.1.100,True,2026-08-14 16:40:37.651726,session_7700
user_0052,share,dashboard,172.16.0.10,True,2026-08-12 12:29:37.651726,session_8454
user_0052,update,calendar,192.168.2.200,True,2026-08-25 12:38:37.651726,session_8688
user_0052,update,reports,172.16.0.10,True,2026-08-19 14:01:37.651726,session_8694
user_0052,list,team,172.16.0.10,True,2026-07-31 17:58:37.651726,session_7510
user_0052,read,team,192.168.1.100,True,2026-08-20 13:28:37.651726,session_9664
user_0052,export,profile,192.168.1.100,True,2026-07-29 13:44:37.651726,session_2462
user_0052,write,email,10.0.0.50,True,2026-08-12 11:09:37.651726,session_8710
user_0052,export,profile,10.0.0.50,False,2026-07-30 16:41:37.651726,session_8994
user_0052,write,reports,172.16.0.10,True,2026-08-22 09:30:37.651726,session_1783
user_0052,read,profile,192.168.2.200,True,2026-08-20 17:48:37.651726,session_5445
user_0052,export,team,172.16.0.10,True,2026-08-04 10:20:37.651726,session_5439
