user_id,action,resource,ip_address,success,timestamp,session_id,is_anomaly,anomaly_type
user_0061,list,profile,192.168.1.100,True,2026-08-14 14:36:37.651726,session_4246,,
user_0061,write,profile,192.168.1.100,True,2026-08-06 15:10:37.651726,session_3608,,
user_0061,export,documents,192.168.2.200,True,2026-08-06 10:33:37.651726,session_5773,,
user_0061,export,calendar,192.168.1.101,True,2026-08-12 17:52:37.651726,session_2894,,
user_0061,export,api/keys,192.168.1.101,True,2026-08-19 15:33:37.651726,session_1683,,
user_0061,export,documents,192.168.1.101,True,2026-07-31 13:06:37.651726,session_8456,,
user_0061,read,team,10.0.0.50,True,2026-08-24 14:46:37.651726,session_4788,,
user_0061,read,api/keys,10.0.0.50,True,2026-08-26 15:45:37.651726,session_9521,,
user_0061,share,reports,172.16.0.10,True,2026-08-04 16:13:37.651726,session_4748,,
user_0061,list,calendar,192.168.2.200,True,2026-08-20 14:18:37.651726,session_4488,,
user_0061,read,calendar,192.168.2.200,True,2026-08-18 10:22:37.651726,session_4385,,
user_0061,read,storage,10.0.0.50,True,2026-08-23 16:04:37.651726,session_8020,,
user_0061,share,documents,172.16.0.10,True,2026-08-07 11:12:37.651726,session_9009,,
user_0061,update,reports,172.16.0.10,True,2026-07-29 13:25:37.651726,session_1681,,
user_0061,export,dashboard,192.168.1.101,True,2026-07-29 10:24:37.651726,session_2136,,
user_0061,update,dashboard,192.168.1.100,True,2026-08-10 09:22:37.651726,session_6795,,
user_0061,list,documents,172.16.0.10,True,2026-07-29 13:51:37.651726,session_4836,,
user_0061,update,profile,192.168.1.100,True,2026-08-07 10:44:37.651726,session_6138,,
user_0061,write,profile,192.168.2.200,True,2026-08-05 16:23:37.651726,session_8410,,
user_0061,export,settings,192.168.2.200,True,2026-08-06 10:55:37.651726,session_3892,,
user_0061,update,storage,192.168.2.200,True,2026-08-11 13:14:37.651726,session_8773,,
user_0061,share,reports,10.0.0.50,True,2026-07-30 15:16:37.651726,session_9959,,
user_0061,list,calendar,10.0.0.50,False,2026-08-17 14:55:37.651726,session_6490,,
user_0061,update,dashboard,192.168.1.100,False,2026-08-21 09:33:37.651726,session_3165,,
user_0061,share,calendar,192.168.1.101,True,2026-08-05 10:18:37.651726,session_1900,,
user_0061,share,profile,192.168.1.100,True,2026-07-29 09:15:37.651726,session_5260,,
user_0061,write,email,192.168.1.101,True,2026-08-06 15:15:37.651726,session_2284,,
user_0061,update,reports,192.168.1.100,True,2026-08-17 17:54:37.651726,session_4761,,
user_0061,read,profile,192.168.2.200,True,2026-08-13 15:08:37.651726,session_5833,,
user_0061,update,email,172.16.0.10,True,2026-08-11 13:25:37.651726,session_7194,,
user_0061,export,documents,192.168.1.100,True,2026-08-05 10:05:37.651726,session_1261,,
user_0061,update,documents,10.156.203.193,True,2026-08-10 15:29:37.651726,session_5604,True,new_ip
user_0061,export,team,192.168.2.200,True,2026-08-15 10:48:37.651726,session_3997,,
user_0061,export,profile,192.168.2.200,True,2026-08-22 09:28:37.651726,session_9910,,
user_0061,write,profile,192.168.1.101,True,2026-08-10 14:12:37.651726,session_8373,,
user_0061,update,settings,172.16.0.10,True,2026-08-02 10:18:37.651726,session_4423,,
user_0061,write,dashboard,192.168.1.101,True,2026-08-14 16:45:37.651726,session_4212,,
user_0061,export,storage,192.168.1.101,True,2026-08-17 15:22:37.651726,session_5009,,
user_0061,update,team,192.168.2.200,True,2026-08-19 15:30:37.651726,session_5893,,
user_0061,share,documents,192.168.1.101,True,2026-08-27 13:15:37.651726,session_1783,,
user_0061,write,email,192.168.1.100,True,2026-08-01 16:08:37.651726,session_3447,,
user_0061,read,storage,192.168.1.100,True,2026-07-29 13:31:37.651726,session_2141,,
user_0061,authenticate,auth,192.168.1.100,False,2026-07-31 10:42:37.651726,session_3178,True,failed_attempts
user_0061,list,profile,172.16.0.10,True,2026-08-15 09:20:37.651726,session_5417,,
user_0061,update,dashboard,10.0.0.50,True,2026-08-20 17:14:37.651726,session_1805,,
user_0061,update,team,192.168.2.200,True,2026-07-29 15:00:37.651726,session_9041,,
user_0061,list,email,192.168.1.101,True,2026-08-15 13:46:37.651726,session_9591,,
user_0061,export,storage,10.0.0.50,True,2026-08-08 09:38:37.651726,session_3075,,
user_0061,update,dashboard,192.168.1.101,True,2026-08-26 10:24:37.651726,session_2402,,
user_0061,read,documents,172.16.0.10,True,2026-08-18 13:53:37.651726,session_7272,,
user_0061,export,calendar,192.168.1.101,True,2026-08-21 14:55:37.651726,session_6779,,
user_0061,read,team,192.168.1.100,True,2026-08-08 14:16:37.651726,session_8853,,
user_0061,list,documents,10.0.0.50,True,2026-08-19 14:34:37.651726,session_2025,,
user_0061,read,team,10.0.0.50,True,2026-08-23 11:31:53.651726,session_9716,True,high_frequency
user_0061,update,team,172.16.0.10,True,2026-08-19 15:51:37.651726,session_3974,,
user_0061,share,storage,172.16.0.10,True,2026-08-25 13:22:37.651726,session_4337,,
user_0061,export,reports,192.168.2.200,True,2026-08-20 13:19:37.651726,session_8934,,
user_0061,share,api/keys,10.0.0.50,True,2026-07-31 15:18:37.651726,session_4271,,
user_0061,list,profile,10.0.0.50,True,2026-08-10 14:57:37.651726,session_5384,,
user_0061,list,reports,172.16.0.10,False,2026-08-15 12:52:37.651726,session_9202,,
user_0061,update,api/keys,192.168.1.100,True,2026-08-04 12:20:37.651726,session_5455,,
user_0061,export,profile,192.168.2.200,True,2026-08-18 13:13:37.651726,session_4965,,
user_0061,write,settings,10.0.0.50,True,2026-08-03 11:36:37.651726,session_9222,,
user_0061,export,dashboard,192.168.1.100,True,2026-08-14 13:35:37.651726,session_6357,,
user_0061,export,team,10.0.0.50,True,2026-08-06 12:27:37.651726,session_4311,,
user_0061,update,api/keys,192.168.1.101,True,2026-08-23 12:24:37.651726,session_2636,,
user_0061,update,dashboard,192.168.2.200,True,2026-08-22 12:27:37.651726,session_7176,,
user_0061,list,calendar,192.168.1.101,True,2026-08-15 14:29:37.651726,session_6030,,
user_0061,export,storage,192.168.2.200,True,2026-07-29 10:32:37.651726,session_1880,,
user_0061,list,documents,172.16.0.10,True,2026-07-29 13:56:37.651726,session_1572,,
user_0061,list,documents,172.16.0.10,True,2026-08-24 16:47:37.651726,session_9460,,
user_0061,write,dashboard,192.168.1.101,True,2026-08-11 14:30:37.651726,session_2598,,
user_0061,export,calendar,192.168.2.200,True,2026-08-22 10:42:37.651726,session_7507,,
user_0062,read,storage,10.0.0.50,True,2026-08-09 10:18:37.651726,session_8924,,
user_0062,update,settings,192.168.2.200,True,2026-08-19 13:01:37.651726,session_6045,,
user_0062,update,dashboard,172.16.0.10,True,2026-08-01 17:41:37.651726,session_1084,,
user_0062,list,email,192.168.1.101,True,2026-08-21 10:07:37.651726,session_8414,,
user_0062,list,dashboard,10.0.0.50,True,2026-08-04 10:37:37.651726,session_1042,,
user_0062,update,documents,10.0.0.50,True,2026-08-13 14:34:37.651726,session_1923,,
user_0062,list,reports,192.168.1.101,True,2026-08-19 13:18:37.651726,session_6125,,
user_0062,list,profile,10.0.0.50,True,2026-08-14 15:03:37.651726,session_8728,,
user_0062,list,dashboard,172.16.0.10,True,2026-08-07 09:30:37.651726,session_1708,,
user_0062,update,calendar,10.0.0.50,False,2026-08-13 17:08:37.651726,session_5164,,
user_0062,read,api/keys,192.168.2.200,True,2026-08-27 09:29:37.651726,session_3055,,
user_0062,read,team,192.168.2.200,False,2026-08-26 09:16:37.651726,session_3109,,
user_0062,export,dashboard,10.0.0.50,True,2026-08-10 13:23:37.651726,session_2931,,
user_0062,update,email,192.168.1.101,True,2026-08-14 09:08:37.651726,session_6742,,
user_0062,export,storage,172.16.0.10,True,2026-08-27 10:34:37.651726,session_9419,,
user_0062,update,api/keys,10.68.74.99,True,2026-08-13 17:56:37.651726,session_4299,True,new_ip
user_0062,update,email,192.168.1.100,True,2026-08-18 13:07:37.651726,session_6965,,
user_0062,read,email,10.0.0.50,True,2026-08-05 09:15:37.651726,session_3993,,
user_0062,share,reports,192.168.1.100,True,2026-07-31 15:56:37.651726,session_6829,,
user_0062,list,email,10.0.0.50,True,2026-07-31 16:50:37.651726,session_1822,,
user_0062,update,documents,10.0.0.50,True,2026-08-18 09:44:37.651726,session_2208,,
user_0062,read,dashboard,192.168.1.101,True,2026-08-04 10:36:37.651726,session_7589,,
user_0062,read,test-db,10.0.0.50,True,2026-08-19 09:32:37.651726,session_1474,True,unusual_resource
user_0062,list,documents,10.0.0.50,True,2026-08-17 15:05:37.651726,session_5392,,
user_0062,write,reports,192.168.2.200,True,2026-08-04 13:37:37.651726,session_2711,,
user_0062,read,documents,192.168.1.100,True,2026-08-13 17:38:37.651726,session_8521,,
user_0062,write,profile,192.168.1.101,True,2026-08-21 09:47:37.651726,session_1194,,
user_0062,write,profile,192.168.2.200,True,2026-08-01 16:52:37.651726,session_3807,,
user_0062,share,profile,192.168.1.101,False,2026-08-21 11:09:37.651726,session_3792,,
user_0062,list,storage,172.16.0.10,True,2026-08-21 17:38:37.651726,session_9737,,
user_0062,update,email,172.16.0.10,True,2026-08-24 09:19:37.651726,session_8552,,
user_0062,write,team,172.16.0.10,True,2026-08-04 14:18:37.651726,session_2087,,
user_0062,update,documents,192.168.1.101,True,2026-08-09 14:44:37.651726,session_7980,,
user_0062,read,api/keys,192.168.1.101,True,2026-08-06 11:10:37.651726,session_7693,,
user_0062,write,calendar,172.16.0.10,True,2026-08-23 17:40:37.651726,session_4185,,
user_0062,export,dashboard,10.0.0.50,True,2026-08-09 15:12:37.651726,session_9686,,
user_0062,export,team,192.168.1.100,True,2026-08-21 13:44:37.651726,session_6657,,
user_0062,write,documents,10.0.0.50,True,2026-08-09 14:40:37.651726,session_3425,,
user_0062,write,storage,10.0.0.50,True,2026-07-30 17:36:37.651726,session_8862,,
user_0062,update,email,10.0.0.50,True,2026-08-15 15:43:37.651726,session_6329,,
user_0062,update,profile,192.168.1.100,True,2026-08-25 15:57:37.651726,session_2405,,
user_0062,export,api/keys,192.168.2.200,True,2026-08-27 05:47:37.651726,session_7780,True,off_hours
user_0062,export,documents,192.168.1.100,True,2026-08-15 16:02:37.651726,session_2321,,
user_0062,share,calendar,172.16.0.10,True,2026-08-01 13:12:37.651726,session_4973,,
user_0062,update,dashboard,192.168.1.101,True,2026-08-02 10:40:37.651726,session_8649,,
user_0062,export,email,10.0.0.50,True,2026-08-25 09:47:37.651726,session_8886,,
user_0062,read,reports,192.168.2.200,True,2026-08-03 15:03:37.651726,session_2235,,
user_0062,share,profile,10.0.0.50,True,2026-08-16 13:23:37.651726,session_5534,,
user_0062,list,documents,10.229.69.10,True,2026-08-02 17:43:37.651726,session_2720,True,new_ip
user_0062,delete,admin,192.168.1.101,True,2026-08-09 16:22:37.651726,session_4595,True,unusual_resource
user_0062,update,profile,192.168.2.200,True,2026-08-06 14:37:37.651726,session_3201,,
user_0062,write,team,192.168.1.100,False,2026-08-17 09:07:37.651726,session_1277,,
user_0062,delete,config,172.16.0.10,True,2026-08-23 11:42:37.651726,session_9960,True,unusual_resource
user_0062,write,email,192.168.2.200,True,2026-07-29 09:08:37.651726,session_9366,,
user_0062,export,profile,192.168.2.200,True,2026-08-01 15:46:37.651726,session_6541,,
user_0062,write,email,172.16.0.10,True,2026-08-02 11:07:37.651726,session_2208,,
user_0062,authenticate,admin,172.16.0.10,False,2026-08-13 09:35:37.651726,session_8403,True,failed_attempts
user_0062,write,profile,10.0.0.50,True,2026-08-22 10:29:37.651726,session_6540,,
user_0062,share,profile,10.100.239.82,True,2026-08-09 09:25:37.651726,session_4068,True,new_ip
user_0062,read,api/keys,172.16.0.10,True,2026-08-14 17:15:37.651726,session_8054,,
user_0062,share,storage,192.168.1.100,True,2026-08-16 13:57:37.651726,session_6918,,
user_0062,list,email,172.16.0.10,True,2026-08-11 14:30:37.651726,session_2195,,
user_0062,list,api/keys,192.168.1.101,True,2026-08-15 11:31:37.651726,session_6020,,
user_0062,export,team,192.168.1.101,True,2026-07-30 11:39:37.651726,session_8957,,
user_0062,read,documents,10.0.0.50,True,2026-08-10 11:26:37.651726,session_7314,,
user_0062,list,calendar,192.168.1.101,True,2026-08-18 14:47:37.651726,session_7595,,
user_0062,read,profile,172.16.0.10,True,2026-08-15 10:04:37.651726,session_3072,,
user_0062,list,storage,10.0.0.50,True,2026-07-30 10:20:37.651726,session_8674,,
user_0062,read,calendar,192.168.1.100,True,2026-08-12 09:55:37.651726,session_3127,,
user_0062,list,settings,10.0.0.50,True,2026-08-19 16:50:37.651726,session_6453,,
user_0062,export,storage,192.168.1.100,True,2026-07-29 17:32:37.651726,session_9557,,
user_0062,read,reports,192.168.1.100,True,2026-08-07 11:47:37.651726,session_7273,,
user_0062,export,dashboard,192.168.1.100,True,2026-08-11 17:01:37.651726,session_1213,,
user_0062,share,profile,10.165.152.75,True,2026-08-16 15:14:37.651726,session_5447,True,new_ip
user_0062,update,email,192.168.1.100,True,2026-08-03 17:47:37.651726,session_1585,,
user_0062,export,storage,172.16.0.10,True,2026-08-27 17:10:37.651726,session_7149,,
user_0062,export,storage,172.16.0.10,True,2026-08-01 12:06:37.651726,session_6148,,
user_0062,read,documents,192.168.1.101,True,2026-08-06 11:51:37.651726,session_9271,,
user_0062,update,documents,192.168.1.101,True,2026-08-01 12:24:37.651726,session_3125,,
user_0062,update,calendar,192.168.1.100,True,2026-07-30 17:40:37.651726,session_8063,,
user_0062,update,documents,192.168.1.100,True,2026-08-03 11:32:37.651726,session_5762,,
user_0062,list,reports,10.0.0.50,True,2026-08-14 15:54:37.651726,session_3362,,
user_0062,read,team,172.16.0.10,True,2026-08-03 10:23:37.651726,session_3465,,
user_0062,export,profile,192.168.2.200,True,2026-07-30 09:02:37.651726,session_9258,,
user_0062,share,email,172.16.0.10,True,2026-08-22 17:36:37.651726,session_8927,,
user_0062,read,reports,192.168.1.100,True,2026-07-30 14:50:37.651726,session_5460,,
user_0062,read,settings,192.168.1.101,True,2026-08-11 12:25:37.651726,session_1409,,
user_0062,export,calendar,172.16.0.10,True,2026-08-11 13:43:37.651726,session_2621,,
user_0062,read,storage,172.16.0.10,True,2026-08-24 15:03:37.651726,session_9410,,
user_0062,write,email,192.168.1.101,True,2026-08-27 13:14:37.651726,session_9279,,
user_0062,read,dashboard,172.16.0.10,True,2026-08-02 10:23:37.651726,session_5921,,
user_0062,write,profile,192.168.1.100,True,2026-08-15 17:39:37.651726,session_8243,,
user_0062,list,dashboard,192.168.2.200,True,2026-08-10 13:45:37.651726,session_7617,,
user_0062,share,documents,192.168.1.101,True,2026-08-15 10:36:37.651726,session_8206,,
user_0062,export,profile,172.16.0.10,True,2026-08-10 15:51:37.651726,session_4632,,
user_0062,update,calendar,192.168.1.101,False,2026-08-18 16:15:37.651726,session_7072,,
user_0062,read,email,172.16.0.10,True,2026-08-05 09:05:37.651726,session_1776,,
user_0062,update,storage,192.168.1.100,True,2026-08-09 14:51:37.651726,session_9791,,
user_0062,update,dashboard,10.0.0.50,True,2026-08-08 10:31:37.651726,session_4970,,
user_0062,update,settings,192.168.1.101,True,2026-08-05 16:33:37.651726,session_1236,,
user_0063,export,storage,10.0.0.50,True,2026-08-05 10:51:37.651726,session_7160,,
user_0063,share,email,192.168.1.100,True,2026-07-30 16:37:37.651726,session_3989,,
user_0063,share,dashboard,172.16.0.10,True,2026-08-18 13:19:37.651726,session_8194,,
user_0063,update,reports,192.168.2.200,True,2026-08-15 09:39:37.651726,session_7285,,
user_0063,export,documents,172.16.0.10,True,2026-08-08 13:59:37.651726,session_9810,,
user_0063,share,calendar,10.0.0.50,True,2026-08-22 02:57:37.651726,session_2256,True,off_hours
user_0063,read,calendar,172.16.0.10,True,2026-08-05 11:28:37.651726,session_2927,,
user_0063,read,debug,192.168.1.100,True,2026-07-30 16:31:37.651726,session_8938,True,unusual_resource
user_0063,read,team,172.16.0.10,True,2026-08-02 04:26:37.651726,session_3271,True,off_hours
user_0063,list,settings,192.168.1.101,True,2026-08-15 09:38:37.651726,session_2691,,
user_0063,share,team,192.168.1.101,True,2026-08-20 17:50:37.651726,session_7460,,
user_0063,update,dashboard,10.0.0.50,True,2026-08-09 12:18:37.651726,session_9742,,
user_0063,export,profile,192.168.1.101,True,2026-08-07 16:41:37.651726,session_7900,,
user_0063,export,dashboard,192.168.1.101,True,2026-08-04 17:35:37.651726,session_6129,,
user_0063,share,dashboard,192.168.2.200,True,2026-08-18 13:45:37.651726,session_3228,,
user_0063,list,dashboard,192.168.1.100,True,2026-08-08 14:58:37.651726,session_7337,,
user_0063,list,calendar,192.168.1.101,True,2026-08-26 14:51:37.651726,session_3541,,
user_0063,list,dashboard,192.168.2.200,True,2026-08-10 11:38:37.651726,session_1914,,
user_0063,export,email,192.168.1.101,True,2026-08-06 10:24:37.651726,session_9443,,
user_0063,share,calendar,192.168.1.100,True,2026-08-16 12:53:37.651726,session_4035,,
user_0063,export,settings,172.16.0.10,True,2026-08-26 16:23:37.651726,session_3557,,
user_0063,list,reports,192.168.1.100,True,2026-08-25 15:00:37.651726,session_4255,,
user_0063,share,calendar,10.0.0.50,True,2026-08-22 13:29:37.651726,session_4025,,
user_0063,read,email,10.0.0.50,True,2026-08-21 16:18:37.651726,session_4058,,
user_0063,read,api/keys,172.16.0.10,True,2026-08-16 09:23:37.651726,session_1722,,
user_0063,update,reports,172.16.0.10,True,2026-08-23 15:19:37.651726,session_5154,,
user_0063,read,settings,172.16.0.10,True,2026-08-14 14:48:37.651726,session_8085,,
user_0063,list,settings,192.168.1.101,True,2026-08-09 10:22:37.651726,session_6719,,
user_0063,read,email,192.168.1.101,True,2026-08-02 09:34:37.651726,session_3222,,
user_0063,share,email,192.168.1.101,True,2026-08-22 17:59:37.651726,session_4828,,
user_0063,write,email,192.168.1.100,True,2026-08-12 16:32:37.651726,session_5856,,
user_0063,share,api/keys,192.168.2.200,True,2026-07-31 17:46:37.651726,session_2716,,
user_0063,export,reports,172.16.0.10,True,2026-08-05 15:58:37.651726,session_9316,,
user_0063,list,team,192.168.1.100,True,2026-08-05 12:30:54.651726,session_8293,True,high_frequency
user_0063,export,team,192.168.1.100,True,2026-08-10 09:33:37.651726,session_7913,,
user_0063,write,profile,192.168.1.100,True,2026-08-26 14:11:37.651726,session_8203,,
user_0063,write,calendar,192.168.1.100,True,2026-08-08 09:24:37.651726,session_4916,,
user_0063,share,team,10.0.0.50,True,2026-08-10 10:14:37.651726,session_5897,,
user_0063,delete,secrets,192.168.1.100,True,2026-08-16 15:53:37.651726,session_9965,True,unusual_resource
user_0063,read,profile,192.168.1.100,True,2026-08-25 17:08:37.651726,session_4205,,
user_0063,read,documents,192.168.1.101,True,2026-08-12 13:38:37.651726,session_1263,,
user_0063,read,profile,172.16.0.10,True,2026-08-18 17:17:37.651726,session_3389,,
user_0063,read,documents,10.0.0.50,True,2026-08-21 10:16:37.651726,session_3075,,
user_0063,write,profile,192.168.2.200,True,2026-08-27 14:28:37.651726,session_1564,,
user_0063,write,storage,192.168.2.200,True,2026-08-25 12:01:37.651726,session_8362,,
user_0063,update,calendar,172.16.0.10,True,2026-08-16 15:05:37.651726,session_9256,,
user_0063,update,documents,10.0.0.50,True,2026-08-20 13:50:37.651726,session_9312,,
user_0063,export,calendar,10.78.223.29,True,2026-08-07 15:59:37.651726,session_1467,True,new_ip
user_0063,write,profile,192.168.1.101,True,2026-08-04 12:29:37.651726,session_4887,,
user_0063,export,calendar,10.0.0.50,False,2026-08-13 10:24:37.651726,session_5085,,
user_0063,list,documents,192.168.1.100,True,2026-08-26 14:52:37.651726,session_9376,,
user_0063,update,storage,192.168.1.100,True,2026-08-24 12:10:37.651726,session_8285,,
user_0063,export,email,172.16.0.10,True,2026-08-13 16:07:37.651726,session_4089,,
user_0063,export,dashboard,172.16.0.10,True,2026-08-22 14:50:37.651726,session_2154,,
user_0063,update,calendar,10.0.0.50,True,2026-08-05 17:04:37.651726,session_7316,,
user_0063,write,api/keys,192.168.1.101,True,2026-08-23 14:17:37.651726,session_7811,,
user_0063,share,reports,192.168.1.100,True,2026-08-02 12:39:37.651726,session_2162,,
user_0063,export,email,192.168.1.100,True,2026-08-01 17:30:37.651726,session_5171,,
user_0063,list,settings,192.168.1.101,True,2026-08-23 12:45:37.651726,session_3688,,
user_0063,write,team,192.168.2.200,True,2026-08-23 15:15:37.651726,session_4472,,
user_0063,share,api/keys,192.168.2.200,True,2026-08-19 09:25:37.651726,session_6075,,
user_0063,list,api/keys,10.0.0.50,True,2026-08-13 09:47:37.651726,session_9327,,
user_0063,share,storage,172.16.0.10,True,2026-08-21 17:38:37.651726,session_3938,,
user_0063,write,email,172.16.0.10,True,2026-08-07 13:15:37.651726,session_1631,,
user_0063,share,settings,192.168.2.200,True,2026-08-18 10:11:37.651726,session_3469,,
user_0063,list,dashboard,192.168.2.200,True,2026-07-29 12:04:37.651726,session_6619,,
user_0063,export,documents,172.16.0.10,True,2026-08-26 17:58:37.651726,session_9332,,
user_0063,authenticate,auth,172.16.0.10,False,2026-08-25 12:47:37.651726,session_3243,True,failed_attempts
user_0063,update,settings,192.168.1.100,True,2026-08-24 16:12:37.651726,session_8190,,
user_0063,share,settings,192.168.1.100,True,2026-07-31 10:01:37.651726,session_2062,,
user_0063,export,email,10.0.0.50,True,2026-08-17 17:30:37.651726,session_3102,,
user_0063,write,team,192.168.1.100,True,2026-08-06 11:18:37.651726,session_9341,,
user_0063,read,team,192.168.1.100,True,2026-08-16 10:20:37.651726,session_5882,,
user_0063,update,documents,192.168.2.200,True,2026-08-19 15:12:37.651726,session_4492,,
user_0063,read,documents,192.168.1.100,True,2026-07-31 13:08:37.651726,session_7126,,
user_0063,write,api/keys,10.0.0.50,True,2026-08-22 09:08:37.651726,session_6401,,
user_0063,write,email,192.168.1.100,True,2026-08-04 15:25:37.651726,session_6884,,
user_0063,read,debug,10.0.0.50,True,2026-08-02 13:25:37.651726,session_5266,True,unusual_resource
user_0063,read,documents,172.16.0.10,True,2026-08-16 14:32:37.651726,session_5056,,
user_0063,export,storage,10.0.0.50,True,2026-07-30 10:11:37.651726,session_1001,,
user_0063,update,reports,192.168.1.100,True,2026-07-31 17:20:37.651726,session_6008,,
user_0063,export,dashboard,10.0.0.50,True,2026-08-19 14:49:37.651726,session_3589,,
user_0063,write,api/keys,172.16.0.10,True,2026-08-06 09:51:37.651726,session_6991,,
user_0063,write,reports,10.63.196.36,True,2026-07-29 17:10:37.651726,session_5862,True,new_ip
user_0063,list,calendar,192.168.2.200,True,2026-08-15 09:51:37.651726,session_5207,,
user_0063,update,team,192.168.1.100,True,2026-07-31 14:35:37.651726,session_6058,,
user_0063,export,api/keys,172.16.0.10,True,2026-08-01 16:39:37.651726,session_4933,,
user_0063,read,email,192.168.1.100,True,2026-08-24 13:38:37.651726,session_5979,,
user_0063,share,storage,172.16.0.10,True,2026-08-13 09:07:37.651726,session_1328,,
user_0063,list,reports,192.168.2.200,True,2026-08-20 09:22:37.651726,session_8957,,
user_0063,read,api/keys,192.168.2.200,True,2026-08-12 17:35:37.651726,session_9106,,
user_0063,share,profile,10.0.0.50,True,2026-08-23 12:15:37.651726,session_3888,,
user_0063,export,dashboard,172.16.0.10,True,2026-08-08 15:41:37.651726,session_5236,,
user_0063,update,profile,172.16.0.10,False,2026-08-18 09:42:37.651726,session_6710,,
user_0063,export,team,172.16.0.10,True,2026-08-12 10:05:37.651726,session_6580,,
user_0063,read,team,192.168.1.100,True,2026-08-26 14:39:37.651726,session_1749,,
user_0063,share,storage,10.0.0.50,True,2026-08-02 17:28:37.651726,session_4249,,
user_0063,read,api/keys,192.168.2.200,True,2026-08-10 10:49:37.651726,session_7214,,
user_0063,export,email,192.168.2.200,True,2026-08-20 15:07:37.651726,session_9038,,
user_0063,list,settings,10.0.0.50,True,2026-08-01 12:56:37.651726,session_5027,,
user_0064,update,team,10.0.0.50,True,2026-08-14 12:39:37.651726,session_1838,,
user_0064,share,documents,10.0.0.50,True,2026-08-23 10:50:37.651726,session_1268,,
user_0064,read,email,172.16.0.10,True,2026-08-20 14:16:37.651726,session_1248,,
user_0064,export,team,10.0.0.50,True,2026-08-11 17:53:37.651726,session_2752,,
user_0064,export,email,192.168.1.100,True,2026-08-19 17:07:37.651726,session_9464,,
user_0064,read,dashboard,172.16.0.10,True,2026-08-27 11:35:37.651726,session_6595,,
user_0064,read,profile,10.0.0.50,True,2026-08-15 13:04:37.651726,session_6313,,
user_0064,share,api/keys,192.168.1.100,True,2026-08-18 13:21:37.651726,session_6145,,
user_0064,read,api/keys,192.168.1.101,True,2026-08-09 09:39:37.651726,session_3240,,
user_0064,export,settings,10.0.0.50,False,2026-08-11 11:28:37.651726,session_1692,,
user_0064,export,storage,192.168.1.100,True,2026-08-11 15:39:37.651726,session_6822,,
user_0064,list,profile,10.0.0.50,True,2026-08-08 14:59:37.651726,session_9761,,
user_0064,list,settings,192.168.1.101,True,2026-08-03 11:58:37.651726,session_3098,,
user_0064,write,api/keys,192.168.1.100,True,2026-08-13 13:40:37.651726,session_8987,,
user_0064,export,email,192.168.2.200,True,2026-08-24 13:29:37.651726,session_8342,,
user_0064,share,documents,192.168.2.200,True,2026-08-25 13:58:37.651726,session_7414,,
user_0064,list,settings,192.168.2.200,True,2026-07-30 17:59:37.651726,session_9175,,
user_0064,read,storage,192.168.1.100,False,2026-08-15 15:31:37.651726,session_3221,,
user_0064,share,settings,172.16.0.10,True,2026-08-13 10:50:37.651726,session_9406,,
user_0064,share,profile,172.16.0.10,True,2026-08-25 02:13:37.651726,session_6229,True,off_hours
user_0064,share,documents,192.168.2.200,True,2026-08-20 10:34:37.651726,session_5714,,
user_0064,write,profile,10.0.0.50,True,2026-08-26 12:37:37.651726,session_6540,,
user_0064,write,storage,192.168.1.100,True,2026-08-21 11:07:37.651726,session_5389,,
user_0064,read,documents,192.168.2.200,True,2026-08-15 15:30:37.651726,session_6444,,
user_0064,share,email,172.16.0.10,True,2026-07-31 16:01:37.651726,session_2337,,
user_0064,share,api/keys,192.168.1.101,True,2026-08-15 15:56:37.651726,session_4615,,
user_0064,share,team,192.168.1.101,True,2026-08-06 13:28:37.651726,session_6983,,
user_0064,share,calendar,192.168.1.101,False,2026-08-07 11:56:37.651726,session_8563,,
user_0064,update,profile,192.168.1.100,True,2026-08-19 11:55:37.651726,session_6820,,
user_0064,read,api/keys,172.16.0.10,True,2026-08-27 09:57:37.651726,session_8022,,
user_0064,export,email,192.168.2.200,True,2026-08-10 04:23:37.651726,session_2386,True,off_hours
user_0064,read,calendar,10.0.0.50,True,2026-08-05 10:09:37.651726,session_8753,,
user_0064,update,api/keys,192.168.2.200,True,2026-08-17 14:19:37.651726,session_6851,,
user_0064,read,email,192.168.2.200,True,2026-08-02 16:16:37.651726,session_1810,,
user_0064,read,email,192.168.1.100,True,2026-08-25 13:29:37.651726,session_7715,,
user_0064,share,calendar,192.168.2.200,True,2026-08-09 09:10:37.651726,session_8139,,
user_0064,read,reports,10.0.0.50,True,2026-08-09 09:55:37.651726,session_7802,,
user_0064,update,reports,192.168.2.200,True,2026-08-25 15:42:37.651726,session_6817,,
user_0064,write,dashboard,192.168.2.200,True,2026-08-12 10:17:37.651726,session_5258,,
user_0064,export,email,192.168.2.200,True,2026-08-23 15:46:37.651726,session_7159,,
user_0064,read,documents,192.168.2.200,True,2026-08-08 14:43:37.651726,session_5887,,
user_0064,update,settings,192.168.2.200,True,2026-08-05 17:20:37.651726,session_4219,,
user_0064,read,reports,10.0.0.50,True,2026-08-15 10:40:37.651726,session_5894,,
user_0064,update,calendar,192.168.2.200,True,2026-08-16 10:02:37.651726,session_1926,,
user_0064,read,calendar,10.0.0.50,True,2026-08-20 10:35:37.651726,session_6868,,
user_0064,share,email,10.0.0.50,True,2026-07-30 12:37:37.651726,session_8937,,
